customer_id,account_id,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,loan_status,approved_by,approved_date,created_at,outstanding_balance,paid_emi_count,next_emi_date,rejection_reason
867,592,Car Loan,2033000,9.35,84,33071.36,2026-03-07,2033-03-07,Approved,37,2026-02-25,2026-03-07,2612637.44,5,2026-09-07,
77,160,Personal Loan,1276000,14.63,24,61644.89,2023-02-21,2025-02-21,Active,5,2023-01-22,2023-02-21,0.00,24,2025-03-21,
33,1351,Car Loan,588000,10.12,60,12528.01,2023-05-07,2028-05-07,Closed,43,2023-04-13,2023-05-07,0.00,60,,
383,1199,Personal Loan,690000,11.62,48,18041.88,2024-07-20,2028-07-20,Pending,,,2024-07-20,690000,0,,
681,1277,Car Loan,1590000,8.14,72,27986.67,2024-01-19,2030-01-19,Pending,,,2024-01-19,1590000,0,,
610,338,Business Loan,3147000,10.65,72,59337.61,2023-07-06,2029-07-06,Active,76,2023-07-03,2023-07-06,2076816.35,37,2026-09-06,
21,619,Home Loan,1474000,8.02,132,16842.24,2024-02-03,2035-02-03,Active,85,2024-01-19,2024-02-03,1717908.48,30,2026-09-03,
507,419,Gold Loan,169000,9.29,12,14802.04,2025-09-15,2026-09-15,Active,1,2025-09-02,2025-09-15,14802.04,11,2026-09-15,
417,1375,Education Loan,1159000,8.81,156,12503.33,2022-07-19,2035-07-19,Active,46,2022-07-02,2022-07-19,1337856.31,49,2026-09-19,
487,128,Personal Loan,1008000,16.97,60,25035.14,2023-01-01,2028-01-01,Defaulted,57,2022-12-11,2023-01-01,425597.38,43,2026-09-01,
149,1259,Car Loan,1781000,10.67,84,30186.91,2022-09-10,2029-09-10,Active,99,2022-09-06,2022-09-10,1116915.67,47,2026-09-10,
816,459,Gold Loan,809000,8.56,48,19963.4,2024-04-05,2028-04-05,Closed,63,2024-03-15,2024-04-05,0.00,48,,
595,999,Car Loan,1890000,9.63,48,47600.15,2026-04-10,2030-04-10,Active,81,2026-03-25,2026-04-10,2094406.60,4,2026-09-10,
339,891,Business Loan,3251000,14.06,108,53215.12,2025-10-18,2034-10-18,Defaulted,31,2025-10-17,2025-10-18,5215081.76,10,2026-09-18,
470,1325,Home Loan,4961000,7.4,240,39662.68,2025-09-04,2045-09-04,Closed,96,2025-08-17,2025-09-04,0.00,240,,
916,748,Personal Loan,1131000,14.57,24,54607.62,2025-09-10,2027-09-10,Approved,11,2025-08-25,2025-09-10,709899.06,11,2026-09-10,
287,716,Business Loan,4124000,14.11,36,141168.97,2023-02-20,2026-02-20,Closed,12,2023-02-18,2023-02-20,0.00,36,,
946,1046,Education Loan,1139000,9.89,60,24138.78,2021-09-03,2026-09-03,Active,75,2021-08-24,2021-09-03,24138.78,59,2026-09-03,
452,153,Business Loan,2516000,14.05,48,68816.54,2024-05-25,2028-05-25,Defaulted,55,2024-05-24,2024-05-25,1445147.34,27,2026-09-25,
33,368,Business Loan,2008000,10.85,48,51751.66,2025-01-16,2029-01-16,Active,65,2025-01-13,2025-01-16,1500798.14,19,2026-09-16,
320,952,Business Loan,2326000,13.98,96,40379.64,2023-03-13,2031-03-13,Active,89,2023-03-02,2023-03-13,2220880.20,41,2026-09-13,
996,1448,Business Loan,4571000,11.21,84,78772.28,2024-02-25,2031-02-25,Pending,,,2024-02-25,4571000,0,,
239,438,Education Loan,1715000,9.07,132,20579.14,2023-07-02,2034-07-02,Active,37,2023-06-02,2023-07-02,1955018.30,37,2026-09-02,
719,508,Education Loan,827000,9.18,120,10556.82,2026-04-23,2036-04-23,Closed,39,2026-03-31,2026-04-23,0.00,120,,
642,465,Personal Loan,1096000,13.02,24,52116.13,2022-12-09,2024-12-09,Active,79,2022-11-27,2022-12-09,0.00,24,2025-01-09,
666,61,Business Loan,2598000,12.09,96,42353.46,2023-07-08,2031-07-08,Active,22,2023-06-16,2023-07-08,2498854.14,37,2026-09-08,
172,129,Home Loan,6243000,7.16,192,54708.27,2026-04-08,2042-04-08,Approved,84,2026-03-16,2026-04-08,10285154.76,4,2026-09-08,
820,928,Car Loan,1709000,8.38,72,30282.4,2022-07-09,2028-07-09,Closed,93,2022-06-11,2022-07-09,0.00,72,,
661,40,Personal Loan,1474000,14.69,24,71252.41,2021-11-19,2023-11-19,Approved,41,2021-10-22,2021-11-19,0.00,24,2023-12-19,
936,1408,Gold Loan,801000,11.09,24,37366.36,2026-05-27,2028-05-27,Pending,,,2026-05-27,801000,0,,
321,1224,Home Loan,7934000,7.0,168,74214.68,2023-09-16,2037-09-16,Closed,2,2023-08-17,2023-09-16,0.00,168,,
74,614,Car Loan,1931000,10.86,72,36616.49,2022-03-15,2028-03-15,Closed,92,2022-03-08,2022-03-15,0.00,72,,
757,324,Personal Loan,560000,17.17,36,20012.94,2026-04-12,2029-04-12,Active,4,2026-03-14,2026-04-12,640414.08,4,2026-09-12,
44,613,Business Loan,4195000,10.18,84,70032.75,2022-06-22,2029-06-22,Active,38,2022-06-14,2022-06-22,2381113.50,50,2026-09-22,
472,1105,Education Loan,927000,8.31,180,9025.59,2023-10-01,2038-10-01,Approved,10,2023-09-05,2023-10-01,1317736.14,34,2026-09-01,
498,226,Car Loan,844000,9.1,84,13622.05,2024-11-22,2031-11-22,Active,75,2024-11-18,2024-11-22,858189.15,21,2026-09-22,
555,1269,Business Loan,2971000,10.48,84,50062.09,2023-01-12,2030-01-12,Closed,54,2023-01-11,2023-01-12,0.00,84,,
595,999,Car Loan,938000,9.69,60,19786.95,2024-07-18,2029-07-18,Active,14,2024-06-27,2024-07-18,692543.25,25,2026-09-18,
193,1481,Education Loan,1404000,7.44,132,15607.07,2024-07-13,2035-07-13,Active,48,2024-07-11,2024-07-13,1669956.49,25,2026-09-13,
648,1055,Gold Loan,545000,8.79,24,24845.71,2024-12-09,2026-12-09,Active,77,2024-12-06,2024-12-09,99382.84,20,2026-09-09,
208,573,Education Loan,1675000,8.98,108,22666.62,2025-09-19,2034-09-19,Pending,,,2025-09-19,1675000,0,,
288,843,Personal Loan,1440000,15.05,24,69854.99,2024-09-30,2026-09-30,Active,52,2024-09-03,2024-09-30,69854.99,23,2026-09-30,
613,929,Home Loan,4383000,7.08,216,35948.59,2024-02-05,2042-02-05,Closed,75,2024-01-29,2024-02-05,0.00,216,,
33,368,Education Loan,866000,7.66,156,8782.9,2022-03-03,2035-03-03,Closed,100,2022-02-16,2022-03-03,0.00,156,,
396,279,Gold Loan,82000,12.84,60,1859.04,2025-12-03,2030-12-03,Defaulted,33,2025-11-03,2025-12-03,96670.08,8,2026-09-03,
537,852,Home Loan,3388000,7.64,168,32897.11,2024-05-22,2038-05-22,Approved,15,2024-05-13,2024-05-22,4638492.51,27,2026-09-22,
55,360,Car Loan,940000,9.62,60,19796.92,2025-01-20,2030-01-20,Pending,,,2025-01-20,940000,0,,
953,1458,Gold Loan,750000,13.56,12,67185.17,2023-01-31,2024-01-31,Closed,8,2023-01-04,2023-01-31,0.00,12,,
248,838,Car Loan,760000,10.94,36,24859.84,2023-08-02,2026-08-02,Approved,98,2023-07-25,2023-08-02,0.00,36,2026-09-02,
498,226,Education Loan,648000,10.09,108,9154.6,2025-09-23,2034-09-23,Pending,,,2025-09-23,648000,0,,
975,1333,Gold Loan,807000,11.41,36,26577.11,2021-08-21,2024-08-21,Approved,58,2021-07-31,2021-08-21,0.00,36,2024-09-21,
50,151,Personal Loan,235000,11.17,84,4044.81,2022-09-02,2029-09-02,Pending,,,2022-09-02,235000,0,,
328,1486,Education Loan,334000,7.67,72,5802.43,2024-05-04,2030-05-04,Active,14,2024-04-27,2024-05-04,261109.35,27,2026-09-04,
958,814,Home Loan,1060000,8.78,156,11417.17,2023-05-13,2036-05-13,Defaulted,30,2023-04-16,2023-05-13,1335808.89,39,2026-09-13,
562,688,Car Loan,758000,8.8,36,24033.7,2025-08-20,2028-08-20,Defaulted,12,2025-08-18,2025-08-20,576808.80,12,2026-09-20,
523,650,Personal Loan,70000,14.8,48,1941.06,2024-05-11,2028-05-11,Active,48,2024-05-10,2024-05-11,40762.26,27,2026-09-11,
679,1134,Business Loan,2426000,12.4,108,37386.28,2023-10-02,2032-10-02,Active,58,2023-09-16,2023-10-02,2766584.72,34,2026-09-02,
178,471,Car Loan,432000,11.43,36,14231.26,2025-08-16,2028-08-16,Active,6,2025-08-10,2025-08-16,341550.24,12,2026-09-16,
33,368,Education Loan,860000,9.21,180,8830.45,2023-08-02,2038-08-02,Active,32,2023-07-10,2023-08-02,1271584.80,36,2026-09-02,
189,1475,Personal Loan,1051000,17.18,60,26221.89,2021-09-11,2026-09-11,Defaulted,34,2021-08-26,2021-09-11,78665.67,57,2026-07-11,
293,217,Business Loan,1742000,14.75,96,31009.4,2021-11-04,2029-11-04,Active,62,2021-10-26,2021-11-04,1209366.60,57,2026-09-04,
888,892,Home Loan,6518000,7.55,168,62960.07,2022-10-29,2036-10-29,Pending,,,2022-10-29,6518000,0,,
958,814,Car Loan,1129000,9.8,60,23876.96,2025-06-27,2030-06-27,Active,65,2025-06-10,2025-06-27,1098340.16,14,2026-09-27,
592,1107,Gold Loan,532000,8.11,36,16697.96,2024-03-31,2027-03-31,Active,91,2024-03-05,2024-03-31,116885.72,29,2026-09-30,
99,437,Home Loan,5961000,7.99,192,55099.82,2023-03-05,2039-03-05,Closed,14,2023-02-09,2023-03-05,0.00,192,,
842,636,Business Loan,2180000,12.0,48,57407.76,2024-10-03,2028-10-03,Active,5,2024-10-02,2024-10-03,1492601.76,22,2026-09-03,
206,1474,Education Loan,484000,8.69,132,5706.49,2022-05-03,2033-05-03,Pending,,,2022-05-03,484000,0,,
993,52,Car Loan,1822000,8.82,48,45184.98,2023-12-30,2027-12-30,Active,40,2023-12-13,2023-12-30,722959.68,32,2026-09-30,
122,54,Car Loan,2192000,10.74,72,41431.38,2023-11-15,2029-11-15,Active,55,2023-11-10,2023-11-15,1615823.82,33,2026-09-15,
501,349,Car Loan,764000,11.38,48,19887.26,2022-04-11,2026-04-11,Active,56,2022-04-04,2022-04-11,0.00,48,2026-05-11,
714,1037,Car Loan,2155000,8.42,48,53035.74,2021-11-18,2025-11-18,Defaulted,88,2021-10-21,2021-11-18,159107.22,45,2025-09-18,
410,91,Business Loan,749000,12.23,108,11470.35,2025-12-18,2034-12-18,Defaulted,88,2025-12-14,2025-12-18,1147035.00,8,2026-09-18,
719,871,Personal Loan,1119000,12.07,36,37204.24,2026-03-03,2029-03-03,Active,53,2026-02-06,2026-03-03,1153331.44,5,2026-09-03,
191,518,Personal Loan,335000,11.8,84,5877.89,2026-01-20,2033-01-20,Approved,64,2026-01-09,2026-01-20,452597.53,7,2026-09-20,
435,737,Education Loan,188000,6.82,156,1820.49,2021-12-20,2034-12-20,Active,30,2021-12-17,2021-12-20,182049.00,56,2026-09-20,
320,952,Business Loan,554000,11.81,72,10776.15,2023-11-26,2029-11-26,Approved,88,2023-11-18,2023-11-26,420269.85,33,2026-09-26,
145,660,Education Loan,1582000,7.87,72,27637.28,2025-06-27,2031-06-27,Active,92,2025-06-26,2025-06-27,1602962.24,14,2026-09-27,
495,1271,Personal Loan,1025000,15.96,60,24904.23,2023-07-14,2028-07-14,Active,84,2023-07-07,2023-07-14,572797.29,37,2026-09-14,
33,109,Education Loan,135000,9.34,60,2824.71,2025-12-04,2030-12-04,Closed,37,2025-11-27,2025-12-04,0.00,60,,
152,1451,Gold Loan,359000,13.68,36,12214.05,2026-04-26,2029-04-26,Rejected,,,2026-04-26,0.00,0,,Incomplete documentation
591,189,Home Loan,2605000,9.03,180,26468.15,2023-01-13,2038-01-13,Approved,16,2022-12-26,2023-01-13,3626136.55,43,2026-09-13,
822,1318,Business Loan,1356000,12.07,96,22091.04,2022-01-30,2030-01-30,Closed,66,2022-01-16,2022-01-30,0.00,96,,
915,1492,Gold Loan,128000,13.82,60,2966.4,2023-05-11,2028-05-11,Defaulted,15,2023-04-24,2023-05-11,62294.40,39,2026-09-11,
665,808,Home Loan,2905000,7.94,204,25990.6,2023-09-28,2040-09-28,Closed,24,2023-09-04,2023-09-28,0.00,204,,
217,27,Home Loan,3609000,8.66,204,33852.59,2025-01-21,2042-01-21,Closed,75,2025-01-10,2025-01-21,0.00,204,,
511,980,Personal Loan,76000,16.94,60,1886.34,2024-01-10,2029-01-10,Active,15,2024-01-05,2024-01-10,54703.86,31,2026-09-10,
17,884,Home Loan,6343000,7.91,228,53851.21,2025-04-11,2044-04-11,Closed,12,2025-03-28,2025-04-11,0.00,228,,
820,677,Gold Loan,350000,11.31,12,30984.21,2025-04-27,2026-04-27,Closed,76,2025-04-22,2025-04-27,0.00,12,,
393,1226,Car Loan,1704000,7.61,60,34233.81,2024-07-24,2029-07-24,Pending,,,2024-07-24,1704000,0,,
611,896,Car Loan,1650000,7.52,72,28544.67,2026-01-21,2032-01-21,Approved,72,2026-01-19,2026-01-21,1855403.55,7,2026-09-21,
107,724,Business Loan,1458000,11.3,60,31919.02,2021-08-31,2026-08-31,Pending,,,2021-08-31,1458000,0,,
490,236,Gold Loan,393000,8.44,60,8051.64,2023-11-02,2028-11-02,Active,80,2023-10-22,2023-11-02,217394.28,33,2026-09-02,
486,454,Business Loan,1076000,13.79,60,24919.65,2024-12-28,2029-12-28,Active,39,2024-12-05,2024-12-28,996786.00,20,2026-09-28,
675,1355,Business Loan,766000,11.4,48,19946.8,2026-06-23,2030-06-23,Closed,48,2026-06-03,2026-06-23,0.00,48,,
500,290,Gold Loan,362000,9.42,24,16607.72,2022-06-19,2024-06-19,Active,51,2022-05-28,2022-06-19,0.00,24,2024-07-19,
109,545,Personal Loan,1134000,10.82,48,29209.79,2025-02-21,2029-02-21,Closed,74,2025-02-20,2025-02-21,0.00,48,,
816,841,Home Loan,7855000,8.12,180,75611.64,2025-04-03,2040-04-03,Active,11,2025-03-29,2025-04-03,12400308.96,16,2026-09-03,
816,841,Personal Loan,1465000,10.38,24,67859.55,2023-04-21,2025-04-21,Pending,,,2023-04-21,1465000,0,,
16,1193,Personal Loan,353000,12.03,48,9301.04,2024-12-21,2028-12-21,Approved,47,2024-11-23,2024-12-21,260429.12,20,2026-09-21,
740,420,Education Loan,113000,7.02,96,1541.73,2026-06-12,2034-06-12,Active,65,2026-05-31,2026-06-12,144922.62,2,2026-09-12,
910,1139,Personal Loan,510000,13.69,72,10424.46,2022-04-16,2028-04-16,Active,62,2022-03-19,2022-04-16,208489.20,52,2026-09-16,
473,1348,Car Loan,1841000,9.89,84,30458.25,2021-11-28,2028-11-28,Closed,50,2021-11-10,2021-11-28,0.00,84,,
459,602,Home Loan,2901000,7.54,144,30674.9,2025-08-07,2037-08-07,Active,47,2025-07-20,2025-08-07,4049086.80,12,2026-09-07,
893,968,Car Loan,602000,8.53,36,19012.03,2021-12-13,2024-12-13,Active,77,2021-12-07,2021-12-13,0.00,36,2025-01-13,
102,585,Education Loan,397000,10.49,72,7453.23,2026-04-20,2032-04-20,Approved,16,2026-03-30,2026-04-20,506819.64,4,2026-09-20,
557,1250,Education Loan,1191000,10.4,72,22305.27,2025-06-24,2031-06-24,Closed,60,2025-06-11,2025-06-24,0.00,72,,
451,1096,Gold Loan,336000,13.77,24,16095.84,2025-01-15,2027-01-15,Active,11,2024-12-29,2025-01-15,80479.20,19,2026-09-15,
867,765,Car Loan,472000,7.88,72,8248.06,2021-10-10,2027-10-10,Active,9,2021-09-28,2021-10-10,115472.84,58,2026-09-10,
533,487,Education Loan,365000,6.92,180,3264.42,2026-02-23,2041-02-23,Active,23,2026-01-31,2026-02-23,568009.08,6,2026-09-23,
990,147,Personal Loan,167000,16.55,60,4110.08,2025-02-10,2030-02-10,Active,77,2025-02-09,2025-02-10,172623.36,18,2026-09-10,
191,611,Business Loan,3041000,14.34,24,146496.1,2023-08-12,2025-08-12,Closed,55,2023-08-02,2023-08-12,0.00,24,,
239,438,Business Loan,2304000,14.97,72,48680.58,2025-04-20,2031-04-20,Active,94,2025-04-14,2025-04-20,2726112.48,16,2026-09-20,
278,181,Personal Loan,647000,13.26,48,17441.0,2021-08-23,2025-08-23,Active,66,2021-08-17,2021-08-23,0.00,48,2025-09-23,
182,598,Education Loan,1511000,9.67,72,27741.74,2022-05-17,2028-05-17,Pending,,,2022-05-17,1511000,0,,
51,712,Home Loan,1690000,8.8,180,16940.62,2025-03-28,2040-03-28,Defaulted,16,2025-03-23,2025-03-28,2761321.06,17,2026-09-28,
204,1338,Business Loan,3170000,13.36,96,53919.35,2023-06-26,2031-06-26,Rejected,,,2023-06-26,0.00,0,,Insufficient income
938,18,Education Loan,1647000,9.16,72,29819.02,2024-12-08,2030-12-08,Rejected,,,2024-12-08,0.00,0,,Insufficient income
571,484,Home Loan,3219000,8.83,156,34763.46,2025-12-12,2038-12-12,Approved,2,2025-11-14,2025-12-12,5144992.08,8,2026-09-12,
841,1446,Personal Loan,151000,15.85,48,4267.79,2022-08-16,2026-08-16,Active,61,2022-07-20,2022-08-16,0.00,48,2026-09-16,
881,1279,Education Loan,1369000,8.66,156,14651.81,2022-07-04,2035-07-04,Active,53,2022-06-17,2022-07-04,1567743.67,49,2026-09-04,
690,703,Home Loan,1714000,8.25,168,17235.39,2026-02-17,2040-02-17,Active,79,2026-01-24,2026-02-17,2792133.18,6,2026-09-17,
10,862,Gold Loan,688000,13.31,36,23284.3,2022-05-27,2025-05-27,Active,38,2022-04-27,2022-05-27,0.00,36,2025-06-27,
846,346,Education Loan,634000,6.82,156,6139.33,2023-02-02,2036-02-02,Active,7,2023-01-18,2023-02-02,699883.62,42,2026-09-02,
644,1308,Business Loan,2177000,10.81,24,101273.33,2025-10-23,2027-10-23,Active,41,2025-09-28,2025-10-23,1417826.62,10,2026-09-23,
259,729,Business Loan,2423000,12.13,36,80628.8,2022-05-20,2025-05-20,Active,75,2022-04-29,2022-05-20,0.00,36,2025-06-20,
410,91,Home Loan,6111000,7.74,132,68907.26,2022-03-18,2033-03-18,Approved,93,2022-02-23,2022-03-18,5443673.54,53,2026-09-18,
298,1268,Home Loan,1568000,8.4,216,14101.32,2024-12-05,2042-12-05,Active,2,2024-11-21,2024-12-05,2763858.72,20,2026-09-05,
301,1082,Education Loan,1340000,8.79,168,13891.77,2023-07-15,2037-07-15,Pending,,,2023-07-15,1340000,0,,
155,1450,Home Loan,4944000,9.43,144,57468.23,2026-06-08,2038-06-08,Pending,,,2026-06-08,4944000,0,,
850,23,Education Loan,1054000,8.92,72,18957.09,2023-08-03,2029-08-03,Defaulted,84,2023-07-16,2023-08-03,682455.24,36,2026-09-03,
441,797,Home Loan,2093000,8.84,204,19862.34,2025-02-07,2042-02-07,Active,30,2025-01-25,2025-02-07,3694395.24,18,2026-09-07,
564,1228,Business Loan,1078000,13.7,48,29295.97,2025-01-23,2029-01-23,Active,56,2025-01-20,2025-01-23,849583.13,19,2026-09-23,
89,148,Personal Loan,273000,17.12,60,6802.38,2021-10-31,2026-10-31,Approved,38,2021-10-16,2021-10-31,13604.76,58,2026-09-30,
535,1185,Education Loan,1204000,6.67,84,17977.98,2022-10-04,2029-10-04,Pending,,,2022-10-04,1204000,0,,
61,392,Car Loan,971000,9.44,48,24366.75,2025-01-15,2029-01-15,Approved,45,2024-12-22,2025-01-15,706635.75,19,2026-09-15,
126,515,Business Loan,4253000,10.94,108,62062.81,2022-10-15,2031-10-15,Pending,,,2022-10-15,4253000,0,,
498,973,Education Loan,1487000,8.92,132,17720.08,2022-12-19,2033-12-19,Active,24,2022-11-27,2022-12-19,1559367.04,44,2026-09-19,
77,160,Home Loan,7043000,8.28,216,62822.03,2021-12-03,2039-12-03,Closed,8,2021-11-30,2021-12-03,0.00,216,,
860,134,Gold Loan,173000,10.46,36,5619.66,2025-10-02,2028-10-02,Active,24,2025-09-05,2025-10-02,146111.16,10,2026-09-02,
821,178,Education Loan,1969000,6.93,168,18342.25,2021-08-28,2035-08-28,Pending,,,2021-08-28,1969000,0,,
333,406,Business Loan,2317000,13.2,120,34869.16,2025-07-09,2035-07-09,Pending,,,2025-07-09,2317000,0,,
436,1173,Home Loan,6273000,9.12,240,56924.84,2023-08-09,2043-08-09,Active,14,2023-07-30,2023-08-09,11612667.36,36,2026-09-09,
106,1131,Business Loan,2133000,9.5,36,68326.28,2024-10-07,2027-10-07,Approved,46,2024-09-14,2024-10-07,956567.92,22,2026-09-07,
206,1377,Home Loan,3401000,7.13,216,27994.11,2023-04-24,2041-04-24,Closed,28,2023-04-08,2023-04-24,0.00,216,,
746,900,Gold Loan,343000,9.38,36,10968.07,2023-05-01,2026-05-01,Active,11,2023-04-11,2023-05-01,0.00,36,2026-06-01,
811,796,Car Loan,1871000,10.62,72,35249.67,2022-10-24,2028-10-24,Active,99,2022-10-20,2022-10-24,916491.42,46,2026-09-24,
916,386,Personal Loan,1283000,17.05,36,45774.38,2022-01-05,2025-01-05,Active,43,2021-12-16,2022-01-05,0.00,36,2025-02-05,
867,246,Gold Loan,839000,13.11,12,74980.5,2023-09-19,2024-09-19,Active,65,2023-09-17,2023-09-19,0.00,12,2024-10-19,
239,849,Gold Loan,168000,13.01,36,5661.39,2024-03-17,2027-03-17,Pending,,,2024-03-17,168000,0,,
125,627,Education Loan,1727000,9.93,156,19752.16,2023-05-04,2036-05-04,Approved,55,2023-04-09,2023-05-04,2311002.72,39,2026-09-04,
428,347,Personal Loan,898000,17.67,60,22642.4,2026-06-07,2031-06-07,Active,59,2026-05-09,2026-06-07,1313259.20,2,2026-09-07,
301,9,Home Loan,7390000,7.04,156,72439.94,2022-03-21,2035-03-21,Closed,75,2022-03-12,2022-03-21,0.00,156,,
50,1465,Car Loan,1886000,9.48,72,34447.2,2026-03-06,2032-03-06,Defaulted,83,2026-02-13,2026-03-06,2307962.40,5,2026-09-06,
692,391,Home Loan,2021000,8.64,240,17718.19,2023-06-22,2043-06-22,Closed,68,2023-06-05,2023-06-22,0.00,240,,
450,14,Car Loan,833000,8.94,72,14990.48,2024-12-18,2030-12-18,Active,72,2024-12-15,2024-12-18,779504.96,20,2026-09-18,
724,1305,Education Loan,819000,8.47,156,8677.15,2022-10-12,2035-10-12,Active,46,2022-09-30,2022-10-12,954486.50,46,2026-09-12,
562,688,Business Loan,2780000,13.21,84,50891.59,2026-04-25,2033-04-25,Closed,97,2026-04-05,2026-04-25,0.00,84,,
781,548,Business Loan,708000,11.26,108,10457.14,2023-03-08,2032-03-08,Approved,81,2023-03-06,2023-03-08,700628.38,41,2026-09-08,
804,123,Business Loan,974000,12.84,72,19470.02,2025-07-12,2031-07-12,Active,94,2025-06-29,2025-07-12,1148731.18,13,2026-09-12,
921,269,Business Loan,3914000,10.14,72,72786.76,2024-10-14,2030-10-14,Defaulted,8,2024-09-25,2024-10-14,3639338.00,22,2026-09-14,
628,1334,Gold Loan,722000,13.05,12,64504.01,2025-10-19,2026-10-19,Closed,86,2025-10-08,2025-10-19,0.00,12,,
904,212,Personal Loan,97000,12.49,48,2577.78,2025-09-25,2029-09-25,Active,76,2025-09-01,2025-09-25,95377.86,11,2026-09-25,
296,409,Personal Loan,740000,10.02,84,12292.52,2024-04-06,2031-04-06,Active,40,2024-03-25,2024-04-06,688381.12,28,2026-09-06,
765,1012,Education Loan,600000,8.27,72,10599.22,2025-08-17,2031-08-17,Active,34,2025-07-19,2025-08-17,635953.20,12,2026-09-17,
790,713,Car Loan,703000,7.81,36,21967.9,2021-11-16,2024-11-16,Pending,,,2021-11-16,703000,0,,
999,197,Car Loan,1347000,10.72,36,43920.66,2026-07-16,2029-07-16,Defaulted,17,2026-07-11,2026-07-16,1537223.10,1,2026-09-16,
834,374,Personal Loan,804000,13.71,12,72079.18,2022-10-13,2023-10-13,Active,29,2022-10-05,2022-10-13,0.00,12,2023-11-13,
338,1452,Home Loan,2413000,8.33,216,21597.15,2022-12-17,2040-12-17,Active,99,2022-12-08,2022-12-17,3714709.80,44,2026-09-17,
401,439,Car Loan,1717000,8.87,36,54496.32,2025-06-16,2028-06-16,Closed,72,2025-06-10,2025-06-16,0.00,36,,
705,46,Home Loan,6965000,8.79,192,67689.36,2024-04-09,2040-04-09,Active,31,2024-03-25,2024-04-09,11101055.04,28,2026-09-09,
507,1489,Education Loan,1144000,7.19,168,10821.0,2025-07-24,2039-07-24,Closed,39,2025-07-16,2025-07-24,0.00,168,,
339,891,Gold Loan,758000,13.09,48,20369.12,2026-01-31,2030-01-31,Active,86,2026-01-02,2026-01-31,835133.92,7,2026-09-30,
237,1017,Gold Loan,457000,9.39,60,9573.3,2021-08-20,2026-08-20,Active,7,2021-07-27,2021-08-20,0.00,60,2026-09-20,
429,1321,Home Loan,3653000,7.72,144,38983.32,2023-03-07,2035-03-07,Active,67,2023-02-09,2023-03-07,4015281.96,41,2026-09-07,
908,35,Gold Loan,148000,13.03,12,13221.04,2023-08-21,2024-08-21,Pending,,,2023-08-21,148000,0,,
803,922,Home Loan,4846000,7.0,192,42024.9,2024-10-02,2040-10-02,Closed,7,2024-09-28,2024-10-02,0.00,192,,
488,482,Business Loan,2401000,12.95,120,35778.74,2023-09-08,2033-09-08,Defaulted,25,2023-08-28,2023-09-08,3041192.90,35,2026-09-08,
999,197,Education Loan,1740000,8.84,96,25347.16,2022-10-05,2030-10-05,Defaulted,41,2022-09-18,2022-10-05,1267358.00,46,2026-09-05,
426,1422,Education Loan,1722000,9.09,180,17557.99,2023-01-06,2038-01-06,Closed,45,2022-12-18,2023-01-06,0.00,180,,
665,758,Business Loan,3949000,11.53,72,76241.93,2024-03-04,2030-03-04,Active,12,2024-02-22,2024-03-04,3278402.99,29,2026-09-04,
290,478,Home Loan,1258000,8.93,216,11725.53,2024-04-13,2042-04-13,Defaulted,29,2024-03-15,2024-04-13,2204399.64,28,2026-09-13,
996,1125,Gold Loan,984000,12.33,60,22052.98,2023-07-29,2028-07-29,Closed,73,2023-07-19,2023-07-29,0.00,60,,
221,72,Business Loan,2802000,12.05,60,62399.76,2024-09-08,2029-09-08,Closed,6,2024-08-22,2024-09-08,0.00,60,,
454,1212,Business Loan,1834000,10.42,108,26239.26,2022-06-01,2031-06-01,Closed,56,2022-05-04,2022-06-01,0.00,108,,
989,1349,Home Loan,7330000,8.14,156,76298.2,2025-06-21,2038-06-21,Closed,24,2025-05-31,2025-06-21,0.00,156,,
447,1033,Personal Loan,551000,10.58,60,11864.99,2022-07-26,2027-07-26,Active,22,2022-07-23,2022-07-26,130514.89,49,2026-09-26,
